,accuracy_train,accuracy_valid,f1_train,f1_valid,fold,precision_train,precision_valid,recall_train,recall_valid,shuffled,component
1,0.09404388714733543,0.051201671891327065,0.0638594363409535,0.03281597151121749,1,0.07502023768808432,0.037447067725708716,0.09404388714733543,0.051201671891327065,True,onset
0,0.08672936259143156,0.04963427377220481,0.05844495591572439,0.03256358646936284,0,0.10606943279237926,0.0329335915720011,0.08672936259143156,0.04963427377220481,True,onset
1,0.10397074190177638,0.045454545454545456,0.07343777702407592,0.02480514265695211,1,0.07671103689350312,0.020725022871542164,0.10397074190177638,0.045454545454545456,True,onset
0,0.10292580982236155,0.040229885057471264,0.07225440791274539,0.02467739453943702,0,0.0721701152234934,0.019815778405455484,0.10292580982236155,0.040229885057471264,True,onset
1,0.09926854754440961,0.03814002089864159,0.06974245324834473,0.02501143712750939,1,0.08098984734501259,0.02047731630679092,0.09926854754440961,0.03814002089864159,True,onset
0,0.10083594566353186,0.04179728317659352,0.07196081687836223,0.025005768637355485,0,0.0698446585941244,0.021437063248558104,0.10083594566353186,0.04179728317659352,True,onset
1,0.09770114942528736,0.041274817136886105,0.06939817570457502,0.025972970520973304,1,0.06989325044674842,0.022972315364790333,0.09770114942528736,0.041274817136886105,True,onset
0,0.10762800417972831,0.03709508881922675,0.07580000884469854,0.021753419518571508,0,0.09354723523472021,0.018659251019881747,0.10762800417972831,0.03709508881922675,True,onset
1,0.08986415882967608,0.048589341692789965,0.06362734089770529,0.0336252244967877,1,0.08735250850388794,0.03328779381391185,0.08986415882967608,0.048589341692789965,True,onset
0,0.10031347962382445,0.051201671891327065,0.06879716527203537,0.0338230007554066,0,0.0874978987920845,0.02841921350152724,0.10031347962382445,0.051201671891327065,True,onset
1,0.0987460815047022,0.040229885057471264,0.0632911134962582,0.023826297910188362,1,0.0884385331713384,0.022686578012313018,0.0987460815047022,0.040229885057471264,True,onset
0,0.0987460815047022,0.038662486938349006,0.06406086137376231,0.025427433285502905,0,0.07746557839112893,0.02306220915880636,0.0987460815047022,0.038662486938349006,True,onset
1,0.10344827586206896,0.03239289446185998,0.07464249196972675,0.02152876858228426,1,0.08384554185231627,0.018961009178336166,0.10344827586206896,0.03239289446185998,True,onset
0,0.10344827586206896,0.04649947753396029,0.0719984503084386,0.02819426219722196,0,0.07565879443730181,0.02732638797390649,0.10344827586206896,0.04649947753396029,True,onset
1,0.0987460815047022,0.0438871473354232,0.06633281567975013,0.029070029152372546,1,0.0938381217070973,0.03584621659963229,0.0987460815047022,0.0438871473354232,True,onset
0,0.0903866248693835,0.04493207941483804,0.062383632038658765,0.029026868241034863,0,0.08650855757802442,0.02672458241047698,0.0903866248693835,0.04493207941483804,True,onset
1,0.10553814002089865,0.045454545454545456,0.06839468507716379,0.026036983061791797,1,0.10925651129555665,0.03301386757439954,0.10553814002089865,0.045454545454545456,True,onset
0,0.1013584117032393,0.042842215256008356,0.07295021661382911,0.026108408626620352,0,0.10722909959152807,0.03331490647514877,0.1013584117032393,0.042842215256008356,True,onset
1,0.1013584117032393,0.03709508881922675,0.07052752702808937,0.024646957582429494,1,0.06467150043024905,0.02626634282401685,0.1013584117032393,0.03709508881922675,True,onset
0,0.109717868338558,0.04336468129571578,0.07696293821589459,0.027218665013177778,0,0.08031149348476764,0.025562914703689783,0.109717868338558,0.04336468129571578,True,onset
1,0.10344827586206896,0.040229885057471264,0.07600466445446248,0.023884746385105054,1,0.11722252037774633,0.018778832156155535,0.10344827586206896,0.040229885057471264,True,onset
0,0.09665621734587251,0.03082549634273772,0.06585972477742469,0.018135260464479323,0,0.07250420970115624,0.015371479400525224,0.09665621734587251,0.03082549634273772,True,onset
1,0.09717868338557993,0.03709508881922675,0.0656994017174107,0.02459652443580917,1,0.06979032007456415,0.02209628410828758,0.09717868338557993,0.03709508881922675,True,onset
0,0.0987460815047022,0.03605015673981191,0.06288184825236727,0.021812428591166357,0,0.06032508264916832,0.018256162988928373,0.0987460815047022,0.03605015673981191,True,onset
1,0.09979101358411703,0.03918495297805643,0.07133073199428074,0.025342735748512653,1,0.06830179107564098,0.029946137874568488,0.09979101358411703,0.03918495297805643,True,onset
0,0.09979101358411703,0.03657262277951933,0.06795971506412696,0.024821925226441978,0,0.06008828179005534,0.022147812828040535,0.09979101358411703,0.03657262277951933,True,onset
1,0.10240334378265413,0.050156739811912224,0.07349513984022872,0.03202274440174667,1,0.09668481918736174,0.028036456635117835,0.10240334378265413,0.050156739811912224,True,onset
0,0.09090909090909091,0.04336468129571578,0.06725506706766464,0.030108062076703128,0,0.06614692119911687,0.03943119970982944,0.09090909090909091,0.04336468129571578,True,onset
1,0.10292580982236155,0.03814002089864159,0.0671810528913601,0.024349883886848417,1,0.09386960862101035,0.048516161645264316,0.10292580982236155,0.03814002089864159,True,onset
0,0.09822361546499478,0.040229885057471264,0.06667430705170523,0.026458132334562096,0,0.05785300208426574,0.02209544413997415,0.09822361546499478,0.040229885057471264,True,onset
1,0.10606060606060606,0.04075235109717868,0.07578122717337794,0.02837990890408572,1,0.0847514190840624,0.030141187494723966,0.10606060606060606,0.04075235109717868,True,onset
0,0.16498486377396568,0.1260716086737267,0.12449368856381149,0.09120682983773505,0,0.13198867767107794,0.09519966030585977,0.16498486377396568,0.1260716086737267,False,nucleus
1,0.17044881492687847,0.13218970736629668,0.12501203606642441,0.0978874361072883,1,0.1342984572839568,0.09810302598954385,0.17044881492687847,0.13218970736629668,False,nucleus
0,0.15287588294651866,0.09732728189611699,0.12177276100878287,0.06637302123383307,0,0.18239546530454945,0.07999134055021226,0.15287588294651866,0.09732728189611699,True,nucleus
1,0.13111447302067575,0.08728557013118063,0.10101471804205876,0.059789563245210176,1,0.108987388446902,0.05370477578975944,0.13111447302067575,0.08728557013118063,True,nucleus
0,0.13269424823410697,0.09531013615733737,0.09785953453931757,0.06372769108730035,0,0.1219357985696611,0.0692075260280023,0.13269424823410697,0.09531013615733737,True,nucleus
1,0.14019162884518407,0.0963673057517659,0.09484507911195698,0.06264883325886451,1,0.12531054949720585,0.06599749957611856,0.14019162884518407,0.0963673057517659,True,nucleus
0,0.13874873864783047,0.09379727685325265,0.09884402935674935,0.06390657518170419,0,0.12198948351738614,0.06677350307006812,0.13874873864783047,0.09379727685325265,True,nucleus
1,0.1361573373676248,0.09334006054490414,0.10000914398991105,0.061436089761492715,1,0.12130385549290502,0.06628383588014362,0.1361573373676248,0.09334006054490414,True,nucleus
0,0.14278506559031282,0.10388300554715078,0.10656115311091453,0.06905005766252847,0,0.13352830610958588,0.07566295669533148,0.14278506559031282,0.10388300554715078,True,nucleus
1,0.14069591527987896,0.09788092835519677,0.09521599934939551,0.06211058570152929,1,0.12900337719767577,0.06551855897432902,0.14069591527987896,0.09788092835519677,True,nucleus
0,0.13319878910191726,0.0832072617246596,0.09387143586608762,0.05572170022230395,0,0.10075789635887789,0.0573325118446431,0.13319878910191726,0.0832072617246596,True,nucleus
1,0.15128593040847202,0.08879919273461151,0.10315580253081283,0.051284525213349974,1,0.1388589492103004,0.06446436501979823,0.15128593040847202,0.08879919273461151,True,nucleus
0,0.15085771947527749,0.09127584467977812,0.10446513921240878,0.0571215416474841,0,0.12749888912352514,0.058834381218480086,0.15085771947527749,0.09127584467977812,True,nucleus
1,0.14321734745335352,0.08728557013118063,0.10191428509292598,0.05635239684087432,1,0.13953363749572972,0.059520553819589914,0.14321734745335352,0.08728557013118063,True,nucleus
0,0.13471241170534815,0.0978315683308119,0.10419065973551841,0.07150845539658489,0,0.12329314372286866,0.12466161603168094,0.13471241170534815,0.0978315683308119,True,nucleus
1,0.14019162884518407,0.09939455095862765,0.1035463718916549,0.06458099859089075,1,0.15147745537558835,0.0802653124782381,0.14019162884518407,0.09939455095862765,True,nucleus
0,0.13319878910191726,0.10136157337367625,0.09592528067291896,0.06876146745029219,0,0.11594324391511156,0.08755313849249978,0.13319878910191726,0.10136157337367625,True,nucleus
1,0.1341401916288452,0.09334006054490414,0.09546992047386227,0.05732567709383279,1,0.15689438308798073,0.04695128371469266,0.1341401916288452,0.09334006054490414,True,nucleus
0,0.13521695257315844,0.09430156328794756,0.08947488059744042,0.05851096172147227,0,0.09384096670807925,0.06323521367774232,0.13521695257315844,0.09430156328794756,True,nucleus
1,0.13212304589006554,0.08930373360242179,0.1003437614142966,0.062181870409370614,1,0.11607155916512284,0.06873782783811862,0.13212304589006554,0.08930373360242179,True,nucleus
0,0.1306760847628658,0.1059001512859304,0.08588651365858463,0.061930447813412726,0,0.09091855042115106,0.056280863712690025,0.1306760847628658,0.1059001512859304,True,nucleus
1,0.1341401916288452,0.09485368314833502,0.09173731331078087,0.06005816924289959,1,0.11277991610963826,0.05336496505639465,0.1341401916288452,0.09485368314833502,True,nucleus
0,0.14682139253279516,0.10388300554715078,0.10325498813994956,0.06548252017432742,0,0.1582971199097069,0.06543956968808055,0.14682139253279516,0.10388300554715078,True,nucleus
1,0.13767019667170954,0.10595358224016145,0.10140971457887299,0.07018159600166404,1,0.12389497256244673,0.07811535711179651,0.13767019667170954,0.10595358224016145,True,nucleus
0,0.13168516649848638,0.07816439737771054,0.10190772258128665,0.06001312947757483,0,0.10782883795975146,0.07010855228916935,0.13168516649848638,0.07816439737771054,True,nucleus
1,0.1346444780635401,0.08577194752774975,0.0902311977017393,0.056459026498300986,1,0.16299867577244215,0.06234665342637537,0.1346444780635401,0.08577194752774975,True,nucleus
0,0.13824419778002017,0.09228441754916793,0.10657210716959009,0.061197327912333115,0,0.11968685981865086,0.058740868711206616,0.13824419778002017,0.09228441754916793,True,nucleus
1,0.13767019667170954,0.09939455095862765,0.09339184500900495,0.06632700936248763,1,0.09974272331220749,0.0638321139440641,0.13767019667170954,0.09939455095862765,True,nucleus
0,0.144803229061554,0.09480584972264246,0.09823478320906541,0.06254498630010841,0,0.1207761877462174,0.08645302736554908,0.144803229061554,0.09480584972264246,True,nucleus
1,0.13313161875945537,0.09989909182643794,0.0896662180540721,0.0617209174182693,1,0.10937925638273022,0.0646474924127181,0.13313161875945537,0.09989909182643794,True,nucleus
0,0.14228052472250252,0.09379727685325265,0.09783992044471708,0.05558388143730863,0,0.13294976155506905,0.05217189381802925,0.14228052472250252,0.09379727685325263,True,nucleus
1,0.13514876449823499,0.10696266397578204,0.10470272757535976,0.07367361717543056,1,0.1363857452212187,0.07999410953062869,0.13514876449823499,0.10696266397578204,True,nucleus
0,0.1357214934409687,0.0897629853756934,0.09399083277497844,0.05826116832718458,0,0.12022362227235234,0.06950700559466791,0.1357214934409687,0.0897629853756934,True,nucleus
1,0.13313161875945537,0.08577194752774975,0.10183279315933787,0.054432971240182086,1,0.1353608249216189,0.05581226121483385,0.13313161875945537,0.08577194752774975,True,nucleus
0,0.13420787083753785,0.08522440746343923,0.10435914301722242,0.05958414367917414,0,0.11315177928660053,0.05643936400914917,0.13420787083753785,0.08522440746343923,True,nucleus
1,0.1260716086737267,0.08728557013118063,0.08753285304188169,0.05573950298955737,1,0.13935111701592948,0.06945920350438971,0.1260716086737267,0.08728557013118063,True,nucleus
0,0.1311806256306761,0.08875441250630359,0.09474805037861954,0.059469793434190614,0,0.0959750235585016,0.0542676505646693,0.1311806256306761,0.08875441250630359,True,nucleus
1,0.11497730711043873,0.08980827447023208,0.0801650274688301,0.05700774508957547,1,0.08259389680396184,0.05845203639833352,0.11497730711043873,0.08980827447023208,True,nucleus
0,0.13420787083753785,0.08623298033282904,0.1020358716530622,0.058425927484234676,0,0.0993420698046074,0.049173922771988975,0.13420787083753785,0.08623298033282904,True,nucleus
1,0.13262733232476046,0.09737638748738647,0.09268837607483994,0.053081281000579544,1,0.12183556501981463,0.051538590846036424,0.13262733232476046,0.09737638748738647,True,nucleus
0,0.13824419778002017,0.09228441754916793,0.08564049659364129,0.05246231591186292,0,0.09030779687056875,0.06981042200096123,0.13824419778002017,0.09228441754916793,True,nucleus
1,0.12909732728189613,0.08425832492431887,0.0938769045576076,0.059812109922662914,1,0.11698521487682212,0.07245740587426887,0.12909732728189613,0.08425832492431887,True,nucleus
0,0.14530776992936428,0.09127584467977812,0.10218946590272066,0.057117198052382974,0,0.15946300848661607,0.07334743082154094,0.14530776992936428,0.09127584467977812,True,nucleus
1,0.13061018658598084,0.09434914228052473,0.0995047298166025,0.06801241943740821,1,0.12004309745875487,0.08768292342048954,0.13061018658598084,0.09434914228052473,True,nucleus
0,0.1301715438950555,0.08875441250630359,0.08737852106374383,0.053024248192119934,0,0.10583291003816636,0.0650649751579616,0.1301715438950555,0.08875441250630359,True,nucleus
1,0.13363590519415028,0.09031281533804238,0.08158029133855194,0.053414264336819534,1,0.10797330591349442,0.06756445181542761,0.13363590519415028,0.09031281533804238,True,nucleus
0,0.13723511604439959,0.08774583963691376,0.1046668997006785,0.056538643927156726,0,0.13295859791855344,0.058152836890257215,0.13723511604439959,0.08774583963691376,True,nucleus
1,0.1341401916288452,0.09737638748738647,0.09459691291674835,0.06533549669209729,1,0.12147016564960308,0.08696716622230764,0.1341401916288452,0.09737638748738647,True,nucleus
0,0.12613521695257315,0.08925869894099848,0.09116351966485509,0.058873610838600356,0,0.10217240427222811,0.05916697951114064,0.12613521695257315,0.08925869894099848,True,nucleus
1,0.13716591023701463,0.08577194752774975,0.09924204658220188,0.052070123345940286,1,0.12096056552631002,0.0478663368437661,0.13716591023701463,0.08577194752774975,True,nucleus
0,0.13874873864783047,0.09934442763489662,0.09897767995750058,0.06505887779969152,0,0.11726238265577951,0.07760022449185291,0.13874873864783047,0.09934442763489662,True,nucleus
1,0.13161875945537066,0.0958627648839556,0.09365886006779248,0.06311707347723412,1,0.13591596709562115,0.13043177591567767,0.13161875945537066,0.0958627648839556,True,nucleus
0,0.13975782038345105,0.10035300050428643,0.0963730058845952,0.06613248223132785,0,0.1189506298710921,0.08490563958835382,0.13975782038345105,0.10035300050428643,True,nucleus
1,0.14473020675743822,0.09737638748738647,0.11134742152337021,0.06409418629038591,1,0.14442069465633633,0.06535493671810681,0.14473020675743822,0.09737638748738647,True,nucleus
0,0.1367305751765893,0.0897629853756934,0.10396565148694419,0.05757600791418927,0,0.1529073710156183,0.06224138748433251,0.1367305751765893,0.0897629853756934,True,nucleus
1,0.12708018154311648,0.09535822401614531,0.09905415922447272,0.06913111519205555,1,0.13731988473468795,0.10339858610507648,0.12708018154311648,0.09535822401614531,True,nucleus
0,0.14581231079717458,0.09581442259203228,0.10115970296777713,0.058846943133454975,0,0.14197516860014614,0.07228484779921024,0.14581231079717458,0.09581442259203228,True,nucleus
1,0.13010590015128592,0.08930373360242179,0.09324369997453938,0.05811619366203933,1,0.11033901465688882,0.062349127880444805,0.13010590015128592,0.08930373360242179,True,nucleus
0,0.14076690211907164,0.08472012102874432,0.09810483920244605,0.054128859287572044,0,0.11474844327167413,0.05935877510615999,0.14076690211907164,0.08472012102874432,True,nucleus
1,0.13111447302067575,0.08224016145307769,0.09163203862262237,0.0533128159099848,1,0.09388217568543049,0.05799145006030038,0.13111447302067575,0.08224016145307769,True,nucleus
0,0.1306760847628658,0.0897629853756934,0.09233324487954962,0.06057658996546519,0,0.11726151512471222,0.07717813050667353,0.1306760847628658,0.0897629853756934,True,nucleus
1,0.1437216338880484,0.09939455095862765,0.09888823834952618,0.06666447934963857,1,0.11311721238660626,0.07213239532102368,0.1437216338880484,0.09939455095862765,True,nucleus
0,0.13218970736629668,0.0907715582450832,0.09565675144846165,0.059777240316905955,0,0.11237119407834466,0.05712423427696719,0.13218970736629668,0.0907715582450832,True,nucleus
1,0.12153303076147251,0.08829465186680122,0.09205194064195035,0.05572844261126724,1,0.10930638204515396,0.0614483415612517,0.12153303076147251,0.08829465186680122,True,nucleus
0,0.144803229061554,0.08724155320221887,0.11136093663065849,0.061087221630623655,0,0.11850300629976605,0.06965963163948963,0.144803229061554,0.08724155320221887,True,nucleus
1,0.13767019667170954,0.09233097880928355,0.10353280054711392,0.059517758849156464,1,0.12483724063849366,0.06788598063877095,0.13767019667170954,0.09233097880928355,True,nucleus
0,0.14783047426841575,0.08825012607160868,0.10673955303965943,0.056234470117178297,0,0.11564512229546085,0.06233720953426014,0.14783047426841575,0.08825012607160868,True,nucleus
1,0.1356530509329299,0.09788092835519677,0.1016960521974172,0.06615366990479486,1,0.140301823621357,0.0706525999660608,0.1356530509329299,0.09788092835519677,True,nucleus
0,0.13471241170534815,0.09480584972264246,0.10132614668423764,0.0668941837491797,0,0.21332678485469242,0.08083083666665036,0.13471241170534815,0.09480584972264246,True,nucleus
1,0.13968734241048916,0.09283551967709384,0.1141196564884624,0.06658158871028312,1,0.13592364859344686,0.07211556255982238,0.13968734241048916,0.09283551967709384,True,nucleus
0,0.13218970736629668,0.09278870398386284,0.08952963433923572,0.05671765793297701,0,0.09544055883525403,0.06271207931408855,0.13218970736629668,0.09278870398386284,True,nucleus
1,0.13161875945537066,0.09031281533804238,0.09253025519722408,0.054530362193753124,1,0.11590651802742376,0.061227269207632454,0.13161875945537066,0.09031281533804238,True,nucleus
0,0.13269424823410697,0.09682299546142209,0.09618531610581463,0.06432680566618526,0,0.11492183316030444,0.06581229965952545,0.13269424823410697,0.09682299546142209,True,nucleus
1,0.1437216338880484,0.08879919273461151,0.09649680913931487,0.051477212708539714,1,0.1409088267881548,0.06284820817930185,0.1437216338880484,0.08879919273461151,True,nucleus
0,0.14530776992936428,0.08572869389813415,0.11931532688275154,0.06393605517512765,0,0.1557056143856444,0.06751444453618838,0.14530776992936428,0.08572869389813415,True,nucleus
1,0.14019162884518407,0.09031281533804238,0.09874499277277131,0.05830015026269326,1,0.11332586704666578,0.05955753004419282,0.14019162884518407,0.09031281533804238,True,nucleus
0,0.136226034308779,0.08724155320221887,0.09385301878042006,0.05430191072869621,0,0.12699712948125969,0.05423863628605592,0.136226034308779,0.08724155320221887,True,nucleus
1,0.13262733232476046,0.09081735620585267,0.09358602652959372,0.05717452042364975,1,0.10851240954003274,0.06542432329518544,0.13262733232476046,0.09081735620585267,True,nucleus
0,0.13521695257315844,0.08522440746343923,0.09251914240635913,0.05359097113666415,0,0.10984293711228076,0.05670116579747256,0.13521695257315844,0.08522440746343923,True,nucleus
1,0.12909732728189613,0.08879919273461151,0.09862216267860908,0.06073116798740094,1,0.1205549913371502,0.06853163984904398,0.12909732728189613,0.08879919273461151,True,nucleus
0,0.13824419778002017,0.09278870398386284,0.10601095732104436,0.060980128069806586,0,0.18336966122103696,0.05677431762929506,0.13824419778002017,0.09278870398386284,True,nucleus
1,0.13767019667170954,0.08879919273461151,0.09770736583010994,0.052403350152800884,1,0.11404276010843495,0.07977546646125974,0.13767019667170954,0.08879919273461151,True,nucleus
0,0.13975782038345105,0.09682299546142209,0.1024515609162954,0.06131980814133355,0,0.11761424332241155,0.06290802290783834,0.13975782038345105,0.09682299546142209,True,nucleus
1,0.13666162380231972,0.10696266397578204,0.09568754484224223,0.07069118895046139,1,0.11024105413054168,0.08054865044937858,0.13666162380231972,0.10696266397578204,True,nucleus
0,0.13773965691220988,0.08472012102874432,0.09701749566704802,0.052430996369541114,0,0.12989813009317153,0.05791499336344472,0.13773965691220988,0.08472012102874432,True,nucleus
1,0.1341401916288452,0.09485368314833502,0.0986784523331007,0.06509134805703026,1,0.11659747064731794,0.08165701091392141,0.1341401916288452,0.09485368314833502,True,nucleus
0,0.12916246215943492,0.0978315683308119,0.09641399607752257,0.07023485240550875,0,0.12114585179910817,0.07856411916308027,0.12916246215943492,0.0978315683308119,True,nucleus
1,0.14019162884518407,0.0963673057517659,0.09418424126549271,0.05806079641734252,1,0.121810011214048,0.06220550210168882,0.14019162884518407,0.0963673057517659,True,nucleus
0,0.13319878910191726,0.09884014120020171,0.09848857345085754,0.06820406679505851,0,0.12196847037896281,0.07168737387320162,0.13319878910191726,0.09884014120020171,True,nucleus
1,0.13363590519415028,0.08980827447023208,0.09870304858800988,0.05852807233946974,1,0.14638671090524769,0.06042012831141996,0.13363590519415028,0.08980827447023208,True,nucleus
0,0.13269424823410697,0.08522440746343923,0.10209604083228666,0.057965615772374315,0,0.13027455773135835,0.06202271557796201,0.13269424823410697,0.08522440746343923,True,nucleus
1,0.1437216338880484,0.08425832492431887,0.10923113357308617,0.055304685483732303,1,0.1528409375062392,0.09287668897811963,0.1437216338880484,0.08425832492431887,True,nucleus
0,0.1306760847628658,0.09732728189611699,0.09255141772915111,0.06361376277198089,0,0.11094910313087736,0.06812654328246336,0.1306760847628658,0.09732728189611699,True,nucleus
1,0.13867876954109934,0.08072653884964683,0.10437370250702901,0.05397958427441629,1,0.12314832947591736,0.06686636274920514,0.13867876954109934,0.08072653884964683,True,nucleus
0,0.13269424823410697,0.09984871406959153,0.08268351916298142,0.05900254499116828,0,0.11593002184864816,0.06741822746353837,0.13269424823410697,0.09984871406959153,True,nucleus
1,0.13716591023701463,0.09334006054490414,0.10697822677367173,0.06401667493610819,1,0.1266062549649235,0.05784513613849784,0.13716591023701463,0.09334006054490414,True,nucleus
0,0.14076690211907164,0.09884014120020171,0.0999188143835556,0.07076083926741661,0,0.13169369402639625,0.08597237295048002,0.14076690211907164,0.09884014120020171,True,nucleus
1,0.13716591023701463,0.09081735620585267,0.094949592159196,0.056293126731115674,1,0.10882226813193993,0.07975599935799678,0.13716591023701463,0.09081735620585267,True,nucleus
0,0.13773965691220988,0.0897629853756934,0.09907937992405741,0.052064041007801376,0,0.1787484122439868,0.05598121241082769,0.13773965691220988,0.0897629853756934,True,nucleus
1,0.12708018154311648,0.08829465186680122,0.10108343624707548,0.06652599929579658,1,0.11181290007427142,0.0671203379731243,0.12708018154311648,0.08829465186680122,True,nucleus
0,0.1432896064581231,0.09228441754916793,0.09785996308598748,0.054426916583252355,0,0.10761980655130783,0.04654180815464316,0.1432896064581231,0.09228441754916793,True,nucleus
1,0.13212304589006554,0.08728557013118063,0.08994791839228264,0.05576316306317226,1,0.09593752588600493,0.05719048157753629,0.13212304589006554,0.08728557013118063,True,nucleus
0,0.13168516649848638,0.09329299041855774,0.08766334937694396,0.05774204198093141,0,0.09855105721788603,0.07382482530175981,0.13168516649848638,0.09329299041855774,True,nucleus
1,0.1280887544125063,0.10090817356205853,0.09727348771019587,0.07120641111060487,1,0.13112849059430437,0.07974166992636215,0.1280887544125063,0.10090817356205853,True,nucleus
0,0.13168516649848638,0.08673726676752395,0.09129601441623833,0.054958131483908816,0,0.10633067516750033,0.059778323212978594,0.13168516649848638,0.08673726676752395,True,nucleus
1,0.1341401916288452,0.08879919273461151,0.09555456059752218,0.05862023767929429,1,0.1172988132113722,0.07701268189823457,0.1341401916288452,0.08879919273461151,True,nucleus
0,0.14026236125126135,0.09178013111447302,0.09234253517573565,0.051172290419565385,0,0.12066207126348848,0.047984278565253446,0.14026236125126135,0.09178013111447302,True,nucleus
1,0.1346444780635401,0.08173562058526741,0.10608292838741719,0.05515122254580684,1,0.1324124033431102,0.05993539341233782,0.1346444780635401,0.08173562058526741,True,nucleus
0,0.1367305751765893,0.0902672718103883,0.09668462012391793,0.05644425712717164,0,0.11850966520654627,0.06502889433759818,0.1367305751765893,0.0902672718103883,True,nucleus
1,0.13363590519415028,0.08728557013118063,0.09141945268051206,0.05133314144216602,1,0.12315310743697941,0.04754232552984709,0.13363590519415028,0.08728557013118063,True,nucleus
0,0.13269424823410697,0.10035300050428643,0.10035227958654727,0.06768855914085072,0,0.12005034288156376,0.06528254804946984,0.13269424823410697,0.10035300050428643,True,nucleus
1,0.1356530509329299,0.09788092835519677,0.09380671392533965,0.06230452349277975,1,0.11847685204140763,0.07057331116705198,0.1356530509329299,0.09788092835519677,True,nucleus
0,0.1357214934409687,0.09531013615733737,0.10049883449061221,0.06785467013460318,0,0.1005251571056722,0.07008059582899356,0.1357214934409687,0.09531013615733737,True,nucleus
1,0.1341401916288452,0.09434914228052473,0.09365198083140308,0.05833345072934972,1,0.125914211768866,0.06754771491857484,0.1341401916288452,0.09434914228052473,True,nucleus
0,0.13319878910191726,0.09531013615733737,0.09145792820854476,0.05706903242874519,0,0.09129279494521815,0.05829105387202835,0.13319878910191726,0.09531013615733737,True,nucleus
1,0.13817448310640443,0.09283551967709384,0.10138358045048479,0.06416257288471204,1,0.10710165772960797,0.058078802137975165,0.13817448310640443,0.09283551967709384,True,nucleus
0,0.1367305751765893,0.09278870398386284,0.09194676207808668,0.057235886217496874,0,0.11046640198620265,0.052472205982914015,0.1367305751765893,0.09278870398386284,True,nucleus
1,0.13010590015128592,0.09334006054490414,0.09807987949154127,0.07134499264150149,1,0.114802459182599,0.07194892995499105,0.13010590015128592,0.09334006054490414,True,nucleus
0,0.14026236125126135,0.0897629853756934,0.09933841065016481,0.05792573477734211,0,0.12871253872940808,0.0660091170250669,0.14026236125126135,0.0897629853756934,True,nucleus
1,0.1346444780635401,0.10544904137235116,0.10745605821108742,0.07449287492817194,1,0.1482683224883743,0.08625534800131099,0.1346444780635401,0.10544904137235116,True,nucleus
0,0.14177598385469223,0.0978315683308119,0.10622696499199599,0.06542667032128843,0,0.11831984294437013,0.07182259714604354,0.14177598385469223,0.0978315683308119,True,nucleus
1,0.14120020171457387,0.09535822401614531,0.09787114862264834,0.057854937321311556,1,0.1144241629402007,0.05432494781325864,0.14120020171457387,0.09535822401614531,True,nucleus
0,0.14177598385469223,0.09984871406959153,0.10570523165395214,0.06299844881562422,0,0.16662242579991723,0.06733707651318156,0.14177598385469223,0.09984871406959153,True,nucleus
1,0.13716591023701463,0.09687184661957618,0.10237781001416635,0.06666953905720067,1,0.12396879738579933,0.07165661737522164,0.13716591023701463,0.09687184661957618,True,nucleus
0,0.136226034308779,0.09278870398386284,0.08667262832579,0.056654108344725666,0,0.11021008722999388,0.06460433758880477,0.136226034308779,0.09278870398386284,True,nucleus
1,0.1280887544125063,0.09132189707366296,0.09273227187497013,0.06515419316847258,1,0.09789654224478349,0.0746383376867247,0.1280887544125063,0.09132189707366296,True,nucleus
0,0.13269424823410697,0.08119011598587998,0.10530540340450265,0.05804998354955655,0,0.12944966618456405,0.06505942057318823,0.13269424823410697,0.08119011598587998,True,nucleus
1,0.13313161875945537,0.09434914228052473,0.0917096365442793,0.05620641700203705,1,0.1308470068740501,0.05798366795695192,0.13313161875945537,0.09434914228052473,True,nucleus
0,0.14278506559031282,0.0897629853756934,0.0978771419426123,0.052857437242870134,0,0.12884151538485927,0.054733558883769864,0.14278506559031282,0.0897629853756934,True,nucleus
1,0.1356530509329299,0.08274470232088799,0.10215967619234473,0.061106849674706316,1,0.11619378766572101,0.07102120573605497,0.1356530509329299,0.08274470232088799,True,nucleus
0,0.13471241170534815,0.09430156328794756,0.09959583091909618,0.06277439365156262,0,0.12941066273500695,0.06033750912598829,0.13471241170534815,0.09430156328794756,True,nucleus
1,0.14674735249621784,0.09989909182643794,0.10009220711936849,0.05940948717339751,1,0.1537804209666159,0.06349723516492385,0.14674735249621784,0.09989909182643794,True,nucleus
0,0.13773965691220988,0.0827029752899647,0.10142942406682476,0.05593517287757625,0,0.15595109355274606,0.060555140020343755,0.13773965691220988,0.0827029752899647,True,nucleus
1,0.13212304589006554,0.09838546922300706,0.0937091107872651,0.06614634509578561,1,0.10446639044828938,0.09488346156297482,0.13212304589006554,0.09838546922300706,True,nucleus
0,0.12714429868819374,0.0902672718103883,0.09469512247923326,0.0628991684894753,0,0.1295485427477103,0.07409306823453533,0.12714429868819374,0.0902672718103883,True,nucleus
1,0.1205244578920827,0.09334006054490414,0.08554659700933416,0.0636831358762701,1,0.09031071877131011,0.07398239461361007,0.1205244578920827,0.09334006054490414,True,nucleus
0,0.13218970736629668,0.09833585476550681,0.09546549666906026,0.06572134583214498,0,0.10491396954495488,0.08508428790108578,0.13218970736629668,0.09833585476550681,True,nucleus
